Building_ID,Location,Building_Type,Energy_Saved_kWh,Energy_Waste_kWh,Energy_Savings_%,HVAC_System_Type_Num,External_Temperature_C,Building_Occupancy_%
B0253,Toronto,School,29821.163946307905,29821.163946307905,11.107715610519517,1,30.534100145505708,72.74496288613153
B0254,London,Mall,31226.99116012652,31226.99116012652,17.87238258706583,0,14.50766015468833,17.490075958726507
B0255,Mississauga,Office,28877.968190509127,28877.968190509127,26.639715845102742,1,10.084782400582776,87.66636609817166
B0256,Ottawa,Mall,54998.717075370616,54998.717075370616,47.84540124553421,2,21.704037873750504,53.250394675264126
B0257,Mississauga,Hospital,16781.375387791355,16781.375387791355,32.80302885421581,0,33.08464322482343,16.18785157802387
B0258,Hamilton,Mall,21247.40650169403,21247.40650169403,26.17782422414151,0,25.88089390024919,59.47455296469799
B0259,Toronto,Mall,46497.514596515626,46497.514596515626,29.413225095218493,0,22.101835102680948,47.54478510781318
B0260,London,Hospital,79816.23374445885,79816.23374445885,29.16854281899217,1,7.915294813123056,88.99744643763624
B0261,Mississauga,Office,22235.901505806803,22235.901505806803,23.496198715506093,1,23.45021680097509,28.359514324844863
B0262,Hamilton,Hospital,6702.14820567429,6702.14820567429,11.459309104073872,1,34.7016155031279,84.38181485429647
B0263,Hamilton,Mall,22425.15602928308,22425.15602928308,37.46473655328122,0,9.20252045709572,60.191982206690746
B0264,London,Mall,31226.99116012652,31226.99116012652,17.87238258706583,0,20.5498895709121,14.914927289212214
B0265,Mississauga,School,26994.442307293444,26994.442307293444,11.964760157291538,1,31.321192157838663,97.46607711929362
B0266,London,Hotel,61759.4013211834,61759.4013211834,27.56227813326104,1,27.223058532626133,56.135371969288
B0267,Toronto,School,44049.75877302098,44049.75877302098,39.85997551590547,2,25.91047222985804,36.17891688084242
B0268,Toronto,School,28806.058738511216,28806.058738511216,26.72952254829953,1,26.07452251961328,52.24661577903323
B0269,Toronto,Hospital,33383.96093327334,33383.96093327334,14.703803981940084,1,15.784734536592657,87.207200516574
B0270,Hamilton,Mall,13955.793818329708,13955.793818329708,26.45700421105228,1,13.8077553279348,37.44128119465572
B0271,Mississauga,Hotel,46974.58575596579,46974.58575596579,20.14839856199356,0,29.28083466435541,27.340875683803027
B0272,Mississauga,School,32774.28140318525,32774.28140318525,21.779430603865915,1,29.30340184037542,21.61641222377933
B0273,Ottawa,Office,119591.607914207,119591.607914207,48.08623241081067,2,31.012169557403112,36.80734585511901
B0274,London,Office,55038.66005269853,55038.66005269853,33.82626341977878,0,32.397216576694134,80.20432783360391
B0275,London,Office,24128.5466800054,24128.5466800054,20.992581274836294,1,20.340271965828133,52.44637286757355
B0276,Hamilton,Office,110725.86022882722,110725.86022882722,40.78384125592439,2,20.045488840615988,30.4733443324186
B0277,London,School,24394.60155355434,24394.60155355434,17.721328304798764,1,28.94885536900325,24.95664996487743
B0278,Ottawa,Mall,109396.6178314187,109396.6178314187,37.36675550786821,0,24.498917923332957,39.94565288593412
B0279,London,Hotel,14647.89867077391,14647.89867077391,19.11021804078301,1,26.0590063177311,94.5931935597138
B0280,Mississauga,School,151753.60944337794,151753.60944337794,52.7442572416273,2,28.87378008308303,40.872404133102194
B0281,London,School,21211.07647936652,21211.07647936652,37.45352954969928,0,31.70016025452699,98.93116683591718
B0282,Mississauga,Hotel,75297.72227929172,75297.72227929172,28.53006505339975,1,15.139854705546076,53.670741018882055
B0283,Toronto,Hotel,128468.1847511667,128468.1847511667,49.19563782482172,2,16.26748857919832,26.124752646113578
B0284,Toronto,Hotel,128468.1847511667,128468.1847511667,49.19563782482172,2,7.81945819522607,90.20260826141585
B0285,Mississauga,Office,17735.768948844343,17735.768948844343,20.90520288732281,1,22.34840422988522,51.43198358213442
B0286,Ottawa,Office,49060.59562742915,49060.59562742915,47.50427206411113,2,6.078268213902263,73.87042091540721
B0287,Mississauga,Hotel,41037.03191672161,41037.03191672161,18.396552615453363,1,18.967940543973803,98.53404248882366
B0288,London,Hotel,37323.00174121981,37323.00174121981,24.02676825364048,0,21.2793390412273,14.51578152879766
B0289,Hamilton,Hotel,132901.11441793895,132901.11441793895,48.588323241999085,2,13.596237563848533,18.702510380881044
B0290,London,Hotel,58058.76380368776,58058.76380368776,29.19781617175035,1,22.724997817070324,74.84110673164805
B0291,London,School,24394.60155355434,24394.60155355434,17.721328304798764,1,5.915007498171483,35.36425029659248
B0292,London,Mall,18366.006060072614,18366.006060072614,27.80527602644994,1,6.120445662476433,26.58712572550892
B0293,Ottawa,Office,30409.539894232905,30409.539894232905,16.199902183586698,1,29.678016819789747,13.542569183775656
B0294,Mississauga,Mall,70792.42922350243,70792.42922350243,31.649808188422305,0,15.805719242337886,11.966204078758162
B0295,Ottawa,Hospital,100403.8741562127,100403.8741562127,41.16905454562975,2,8.811815379556544,79.70370428078118
B0296,London,Mall,128673.50775050349,128673.50775050349,46.18525787381245,2,20.66729780164413,22.0990084632595
B0297,Toronto,Office,45722.448168088304,45722.448168088304,22.38753413046842,1,28.099806592958323,52.09485543740358
B0298,Toronto,Office,14064.134033697672,14064.134033697672,11.311279463889717,1,11.474630824905296,64.53071336615346
B0299,Hamilton,Mall,76783.24115664494,76783.24115664494,28.60571027997867,0,23.686714274570008,48.55166205119616
B0300,Toronto,School,50784.67662559406,50784.67662559406,22.10321653755174,0,7.56042394981304,12.43959871026098
B0301,Hamilton,Hospital,35876.239085668,35876.239085668,17.217601243689998,1,6.550451635058231,80.5151352329118
B0302,London,Hotel,77677.71412283185,77677.71412283185,45.69688339990069,2,20.94063894704444,10.946190208748812
B0303,Toronto,Office,14064.134033697672,14064.134033697672,11.311279463889717,1,21.219053648303195,78.57009049397357
B0304,London,Mall,15455.622972706537,15455.622972706537,27.52720098998596,0,24.1228970449462,90.39740444093104
B0305,Hamilton,Office,36222.726153542375,36222.726153542375,17.41867617058674,0,26.782740011679845,48.95559289514551
B0306,London,School,113952.65425349404,113952.65425349404,50.24153511263717,2,34.27556238387604,58.19882257880184
B0307,Hamilton,Hospital,24807.496171002556,24807.496171002556,22.228837974593084,1,20.48901044903586,52.92850533558884
B0308,Mississauga,Mall,127025.66889747954,127025.66889747954,47.83819451923086,2,14.68869418823738,45.02877567610949
B0309,London,Hospital,126540.8756081443,126540.8756081443,46.905283589901344,2,28.85558584306111,89.86820818333243
B0310,London,Hospital,92678.07009010804,92678.07009010804,36.41692427917717,2,13.124967537862226,90.45401596029916
B0311,Toronto,Office,51138.35732595128,51138.35732595128,25.88317579926464,1,18.169142621169083,40.223472817738106
B0312,Hamilton,Mall,42767.84440561295,42767.84440561295,24.88559990557177,0,7.353691440267979,65.35627786132281
B0313,Ottawa,Office,78148.91541945082,78148.91541945082,34.887105874503064,0,5.760522302463725,93.42168059312776
B0314,Ottawa,Hotel,42718.96105946458,42718.96105946458,36.106160465842,0,33.87945244033775,96.58526490472164
B0315,Toronto,Hospital,36430.311259515845,36430.311259515845,19.376609439979354,1,30.07940361536617,55.80631363798428
B0316,London,Hotel,40287.277117538266,40287.277117538266,26.99661998365917,1,25.87922618281094,50.75423247558941
B0317,London,Hotel,16663.545104048608,16663.545104048608,12.11618250671764,1,17.268588332428095,35.08248843356732
B0318,Hamilton,Hotel,20624.37356690158,20624.37356690158,25.96293095754104,1,10.198829602125372,96.2984685871369
B0319,Toronto,Hospital,134586.23625567055,134586.23625567055,54.95645955499078,2,9.69311128013258,22.853287402558063
B0320,London,Hotel,25471.18069906556,25471.18069906556,15.61596443455471,1,12.50728694493786,62.18466184429525
B0321,Ottawa,School,44637.24304805913,44637.24304805913,29.34473322790887,0,21.47679994118361,35.429524076677495
B0322,Ottawa,School,83592.1311348335,83592.1311348335,51.76763020780722,2,26.43787768100187,35.110746131301696
B0323,Hamilton,Office,39825.24948498947,39825.24948498947,20.34387520155187,0,24.80592130153194,46.44717286385696
B0324,Ottawa,Office,13236.544489154565,13236.544489154565,24.84634222977573,1,13.398016908378285,99.89136422340891
B0325,Ottawa,School,19501.753348790025,19501.753348790025,21.452668623170847,0,33.64595841989582,14.946967615583986
B0326,Toronto,Mall,6525.603131396165,6525.603131396165,10.893306269921425,1,27.13690750087305,62.06876363831783
B0327,Ottawa,Office,119591.607914207,119591.607914207,48.08623241081067,2,21.63062157534202,17.431494223174944
B0328,Ottawa,Office,39787.47986997254,39787.47986997254,45.14391318597752,2,23.351622387030567,23.906874699146705
B0329,Toronto,School,29821.163946307905,29821.163946307905,11.107715610519517,1,17.588001872833697,49.56066475956088
B0330,Mississauga,School,32743.425253322843,32743.425253322843,17.96776359707338,1,12.431929685034724,55.94141182117972
B0331,London,Hotel,55022.30734403108,55022.30734403108,32.69251197709455,0,15.679180359537847,33.29131675280716
B0332,Toronto,Hospital,81554.7933245044,81554.7933245044,52.09660079806786,2,27.735383313931077,38.481141778697456
B0333,Ottawa,Office,40553.37542773054,40553.37542773054,39.91265048904029,2,5.431804658892676,17.827031823033977
B0334,Ottawa,Mall,99653.11855622887,99653.11855622887,50.02397583999537,2,8.482179215207488,37.28978054598255
B0335,Mississauga,School,26994.442307293444,26994.442307293444,11.964760157291538,1,6.380079260652583,96.99025954424896
B0336,Toronto,Hospital,33383.96093327334,33383.96093327334,14.703803981940084,1,6.221864069569104,95.02366435052336
B0337,Hamilton,Mall,68779.97007146094,68779.97007146094,23.532568757689585,1,30.663817520330216,40.13904611232865
B0338,Toronto,Hotel,99709.20039482872,99709.20039482872,41.98456820121387,2,26.109735781400712,61.37685426508854
B0339,Toronto,Hotel,83198.68295054926,83198.68295054926,28.797153147984293,1,19.225214872619755,91.863585199985
B0340,Toronto,Mall,74779.30061957597,74779.30061957597,37.85188490133057,0,7.935024819530044,10.5565440376807
B0341,Mississauga,School,12568.920186812218,12568.920186812218,22.7214781085322,0,19.74847625350497,82.96152133038326
B0342,Hamilton,Office,49788.89315713797,49788.89315713797,49.1572664653625,2,19.20415312341697,95.35325975100272
B0343,Hamilton,Mall,16887.045183227136,16887.045183227136,15.648044686836476,1,10.196056097300456,18.219316090020136
B0344,Toronto,School,73303.06109415593,73303.06109415593,38.181400536288514,2,18.01554947713919,24.53029174296289
B0345,London,School,113952.65425349404,113952.65425349404,50.24153511263717,2,16.955142031921206,96.467167249422
B0346,Mississauga,Hotel,61802.74438428311,61802.74438428311,30.881420461677,0,23.475502941566493,58.37861292763117
B0347,Ottawa,Hotel,137946.16120443962,137946.16120443962,46.06135178604239,2,24.052809526029318,11.277697102455132
B0348,Mississauga,Hospital,56204.3918844327,56204.3918844327,28.960574326970555,1,6.359120293161336,33.18687988871763
B0349,Mississauga,Mall,55183.68456442675,55183.68456442675,49.80789470564477,2,16.238378438794136,50.49493068419736
B0350,Toronto,Office,20556.11237642452,20556.11237642452,29.88482679003757,1,23.77579747142709,72.36180199222909
B0351,Mississauga,School,21670.75640739377,21670.75640739377,25.430905173374025,1,20.094087757402637,75.98443403231197
B0352,London,Hotel,126019.50839105745,126019.50839105745,56.40461665481086,2,30.694695235649668,99.58793616329103
B0353,Toronto,Hospital,36170.79463603476,36170.79463603476,26.086800996120484,0,24.76080894856835,35.87600794453832
B0354,Mississauga,School,44249.50133084631,44249.50133084631,21.75996152391411,0,9.88803281244289,58.439809168162775
B0355,London,Hospital,27376.79969080753,27376.79969080753,10.847494309892388,1,7.117062422012896,57.99911930736445
B0356,Hamilton,Office,77934.63041651328,77934.63041651328,29.13174934290361,1,24.27257834618947,46.50807335025137
B0357,Mississauga,School,69009.96518808854,69009.96518808854,27.862461538105133,1,5.795339316248654,25.224570445817815
B0358,Ottawa,School,68437.7140261269,68437.7140261269,27.445730327295298,1,22.5732674382039,97.97109068654584
B0359,Toronto,Office,20556.11237642452,20556.11237642452,29.88482679003757,1,33.20690724274873,86.79854679999275
B0360,Ottawa,Mall,34999.7311863463,34999.7311863463,20.24291912147276,1,22.26422533627637,54.84997254648135
B0361,Ottawa,Hotel,87092.46324697197,87092.46324697197,40.76831844517768,2,16.645097786195656,64.29208804156269
B0362,Mississauga,Office,52015.7505510792,52015.7505510792,24.399173480655527,0,24.298646553270597,30.45349482036961
B0363,Hamilton,Office,56796.37211176781,56796.37211176781,33.69633609528193,0,18.7475867147455,58.94083633525722
B0364,Toronto,Office,16853.106859301726,16853.106859301726,15.676986515536129,1,21.36850367947805,72.54731198093282
B0365,Toronto,School,50784.67662559406,50784.67662559406,22.10321653755174,0,33.24394426329576,56.36503255479299
B0366,Hamilton,Office,101555.70333268048,101555.70333268048,36.437575178913264,0,16.58307913402323,99.12566535264472
B0367,Mississauga,Hotel,16757.647343291275,16757.647343291275,12.564328668155976,1,33.83571691471742,65.02074906229535
B0368,Hamilton,Hotel,60277.781621870905,60277.781621870905,28.75416403739876,1,32.16051925868192,43.387634133295215
B0369,Ottawa,Mall,99653.11855622887,99653.11855622887,50.02397583999537,2,10.873734043678894,79.49368248542542
B0370,Ottawa,Hotel,37223.42265432709,37223.42265432709,19.04081022052614,1,7.080839026254964,25.341626042347784
B0371,Hamilton,School,53642.68932910572,53642.68932910572,21.971272660058418,0,8.0233400413228,44.60642323356399
B0372,Toronto,School,38524.77967947601,38524.77967947601,28.792958320188728,1,5.546654769546492,41.226305533982725
B0373,Toronto,Mall,23051.73175623808,23051.73175623808,16.39543515137418,1,7.833288822677852,48.86263855969995
B0374,Hamilton,Mall,62636.18886421676,62636.18886421676,45.80734779287432,2,25.490203202490704,80.36018433358537
B0375,Hamilton,Hospital,33558.021980489284,33558.021980489284,25.85859478865369,0,7.13565945380687,53.575572894706674
B0376,Ottawa,Hotel,66992.3371390925,66992.3371390925,54.19371177584104,2,14.56926890881284,81.46130052393664
B0377,Ottawa,Mall,35420.720512630185,35420.720512630185,17.793324333781648,1,30.34625932908364,61.88400128258793
B0378,Toronto,School,29478.887287973368,29478.887287973368,10.971933155866866,1,5.698158072074776,40.78624911917999
B0379,Hamilton,Hotel,65125.439002922125,65125.439002922125,23.262084164577857,1,29.434054477668077,82.89808693151252
B0380,London,Mall,53555.55319820494,53555.55319820494,42.762034392725056,2,13.455643243201996,31.446070349778243
B0381,London,School,25772.42671236889,25772.42671236889,24.51678666880388,1,8.544944828649687,30.194468181981595
B0382,Toronto,Hospital,69333.7413962536,69333.7413962536,46.51382438551207,2,25.90211496092452,55.40526316493522
B0383,London,Office,106902.9937161158,106902.9937161158,45.66336772623665,2,23.86828540339652,33.476432136588
B0384,Toronto,Hospital,156494.70630650246,156494.70630650246,52.5516548615029,2,31.32416040581159,10.81783314560947
B0385,Toronto,School,36134.55288194255,36134.55288194255,43.86393519452225,2,27.05213131411657,68.34677745689214
B0386,Hamilton,School,21506.63128952573,21506.63128952573,30.147757219186094,0,29.104427911545457,55.99844393251582
B0387,Mississauga,Hotel,131440.6818100963,131440.6818100963,51.05772392143084,2,13.461037177139197,50.09660330438451
B0388,Ottawa,Hospital,22943.5971583958,22943.5971583958,21.622435441657345,0,10.323186313391684,97.0271663156484
B0389,Toronto,Mall,24217.25762650949,24217.25762650949,36.5052631545875,0,27.51844254922575,61.40792655666223
B0390,Mississauga,Hospital,29361.1180582241,29361.1180582241,35.455483283127904,0,29.20504217801792,87.7088420010446
B0391,Hamilton,Mall,26570.29776820836,26570.29776820836,47.15511316621057,2,34.7151542600202,22.55052125846441
B0392,Hamilton,Mall,42767.84440561295,42767.84440561295,24.88559990557177,0,17.378530307342793,61.22858168164849
B0393,Ottawa,Hospital,89626.48041027242,89626.48041027242,43.50013914071904,2,16.160542573783495,88.11816640578127
